ROI_number,x,y,z,VOL,Frontal_L,Frontal_R,Parietal_L,Parietal_R,Occipital_L,Occipital_R,Temporal_L,Temporal_R,Insula_L,Insula_R,Subcortical_L,Subcortical_R
1066,43.6739130434783,-60.8260869565217,49.5652173913044,92,0,0,0,1,0,0,0,0,0,0,0,0
1067,-58.2068965517241,-14.9655172413793,10.8275862068966,29,0,0,1,0,0,0,0,0,0,0,0,0
1068,-2.3030303030303,-73.6666666666667,50.2727272727273,66,0,0,0.909090909090909,0.090909090909091,0,0,0,0,0,0,0,0
1069,14.5625,-49.46875,75.21875,64,0,0,0,1,0,0,0,0,0,0,0,0
1070,-44.3870967741936,-62.741935483871,50.1935483870968,62,0,0,1,0,0,0,0,0,0,0,0,0
1071,-9.57333333333333,-55.8666666666667,15.1466666666667,75,0,0,1,0,0,0,0,0,0,0,0,0
1072,-46.3188405797102,-33.4782608695652,41.6521739130435,69,0,0,1,0,0,0,0,0,0,0,0,0
1073,47.2666666666667,-53.2333333333333,20.6666666666667,60,0,0,0,1,0,0,0,0,0,0,0,0
1074,20.6086956521739,-43.7391304347826,-1.82608695652174,23,0,0,0,1,0,0,0,0,0,0,0,0
1075,12.5423728813559,-51.728813559322,17.4237288135593,59,0,0,0,1,0,0,0,0,0,0,0,0
1076,39.8620689655172,-80.8965517241379,20.3448275862069,29,0,0,0,1,0,0,0,0,0,0,0,0
1077,21.8933333333333,-60.16,67.5733333333333,75,0,0,0,1,0,0,0,0,0,0,0,0
1078,65.5357142857143,-18.8571428571429,22.9642857142857,56,0,0,0,1,0,0,0,0,0,0,0,0
1079,56.8,-62.4,18.0285714285714,70,0,0,0,1,0,0,0,0,0,0,0,0
1080,-9.75555555555556,-68.2666666666667,45,90,0,0,1,0,0,0,0,0,0,0,0,0
1081,33.6393442622951,-33.344262295082,46.3606557377049,61,0,0,0,1,0,0,0,0,0,0,0,0
1082,-38.0987654320988,-45.3827160493827,62.1234567901235,81,0,0,1,0,0,0,0,0,0,0,0,0
1083,12.8636363636364,-46.7272727272727,39.6363636363636,88,0,0,0,1,0,0,0,0,0,0,0,0
1084,44.075,-67.975,44.15,80,0,0,0,1,0,0,0,0,0,0,0,0
1085,-35.2121212121212,-33.5757575757576,19.8787878787879,33,0,0,1,0,0,0,0,0,0,0,0,0
1086,-3.86885245901639,-51.1803278688525,12.5573770491803,61,0,0,1,0,0,0,0,0,0,0,0,0
1087,48.3703703703704,-21.8518518518519,16.037037037037,54,0,0,0,1,0,0,0,0,0,0,0,0
1088,-56,-21.2222222222222,50.5555555555556,36,0,0,1,0,0,0,0,0,0,0,0,0
1089,-48.0222222222222,-54.0222222222222,37.4444444444444,90,0,0,1,0,0,0,0,0,0,0,0,0
1090,33.4347826086956,-68.5217391304348,22.8260869565217,46,0,0,0,1,0,0,0,0,0,0,0,0
1091,4.1304347826087,-18.4782608695652,28.9565217391304,46,0,0,0,1,0,0,0,0,0,0,0,0
1092,-12.3529411764706,-25.921568627451,38.2352941176471,51,0,0,1,0,0,0,0,0,0,0,0,0
1093,50.9166666666667,-54.75,50.0555555555556,72,0,0,0,1,0,0,0,0,0,0,0,0
1094,-63.2894736842105,-27.8157894736842,39,76,0,0,1,0,0,0,0,0,0,0,0,0
1095,57.046511627907,-41.2558139534884,21.093023255814,86,0,0,0,1,0,0,0,0,0,0,0,0
1096,5.92307692307692,-52.5961538461539,37.3846153846154,104,0,0,0,1,0,0,0,0,0,0,0,0
1097,8.78688524590164,-54.2622950819672,69.2131147540984,61,0,0,0,1,0,0,0,0,0,0,0,0
1098,-24.8571428571429,-42.8253968253968,72.8888888888889,63,0,0,1,0,0,0,0,0,0,0,0,0
1099,-64.1090909090909,-45.9636363636364,24.3636363636364,55,0,0,1,0,0,0,0,0,0,0,0,0
1100,-37.7821782178218,-46.5346534653465,49.5445544554455,101,0,0,1,0,0,0,0,0,0,0,0,0
1101,60.921052631579,-51.5526315789474,31.9736842105263,76,0,0,0,1,0,0,0,0,0,0,0,0
1102,46.320987654321,-31.4567901234568,43.037037037037,81,0,0,0,1,0,0,0,0,0,0,0,0
1103,-60.3888888888889,-35.9166666666667,43.75,72,0,0,1,0,0,0,0,0,0,0,0,0
1104,2.16071428571429,-43.5714285714286,32.7857142857143,112,0,0,0.348214285714286,0.651785714285714,0,0,0,0,0,0,0,0
1105,-33.9444444444444,-46.8333333333333,33.3333333333333,36,0,0,1,0,0,0,0,0,0,0,0,0
1106,31.6875,-79.21875,43.65625,64,0,0,0,1,0,0,0,0,0,0,0,0
1107,-0.306122448979592,-52.4897959183673,27.6938775510204,98,0,0,0.673469387755102,0.326530612244898,0,0,0,0,0,0,0,0
1108,37.4823529411765,-66.9176470588235,50.3294117647059,85,0,0,0,1,0,0,0,0,0,0,0,0
1109,51.2,-17.2,57.45,40,0,0,0,1,0,0,0,0,0,0,0,0
1110,1.09565217391304,-55.1478260869565,46.2782608695652,115,0,0,0.51304347826087,0.48695652173913,0,0,0,0,0,0,0,0
1111,-20.025641025641,-62.5384615384615,65.8461538461538,78,0,0,1,0,0,0,0,0,0,0,0,0
1112,-62.5882352941177,-27.1176470588235,27.9411764705882,68,0,0,1,0,0,0,0,0,0,0,0,0
1113,10.3768115942029,-68.4347826086957,62.4057971014493,69,0,0,0,1,0,0,0,0,0,0,0,0
1114,8.02272727272727,-62.8636363636364,51.5681818181818,88,0,0,0,1,0,0,0,0,0,0,0,0
1115,39.0625,-30.1875,67.9375,32,0,0,0,1,0,0,0,0,0,0,0,0
1116,-8.34,-57.9,52.04,100,0,0,1,0,0,0,0,0,0,0,0,0
1117,10.4303797468354,-45.2911392405063,58.5316455696203,79,0,0,0,1,0,0,0,0,0,0,0,0
1118,-37.92,-35.5466666666667,63.8666666666667,75,0,0,1,0,0,0,0,0,0,0,0,0
1119,-16.3333333333333,-60.75,51.7083333333333,96,0,0,1,0,0,0,0,0,0,0,0,0
1120,-1.76744186046512,-64.1395348837209,49.7441860465116,86,0,0,0.837209302325581,0.162790697674419,0,0,0,0,0,0,0,0
1121,65.0526315789474,-37.5263157894737,24.2894736842105,76,0,0,0,1,0,0,0,0,0,0,0,0
1122,-50.2153846153846,-26.9846153846154,22.7384615384615,65,0,0,1,0,0,0,0,0,0,0,0,0
1123,-5.56701030927835,-40.1649484536083,48.5567010309278,97,0,0,1,0,0,0,0,0,0,0,0,0
1124,42.0810810810811,-37.3513513513514,38.5405405405405,74,0,0,0,1,0,0,0,0,0,0,0,0
1125,-61.469387755102,-50.8979591836735,15.469387755102,49,0,0,1,0,0,0,0,0,0,0,0,0
1126,40.2,-18.8,15.3,40,0,0,0,1,0,0,0,0,0,0,0,0
1127,-38.1515151515151,-68.6666666666667,50.0909090909091,66,0,0,1,0,0,0,0,0,0,0,0,0
1128,26.9514563106796,-48.7766990291262,56.8349514563107,103,0,0,0,1,0,0,0,0,0,0,0,0
1129,-45.1891891891892,-23.8378378378378,62.5405405405405,37,0,0,1,0,0,0,0,0,0,0,0,0
1130,-28.24,-48.68,57.34,100,0,0,1,0,0,0,0,0,0,0,0,0
1131,16.4090909090909,-66.9545454545455,37.5227272727273,88,0,0,0,1,0,0,0,0,0,0,0,0
1132,13.875,-64.45,28.225,80,0,0,0,1,0,0,0,0,0,0,0,0
1133,-23.5841584158416,-59.2871287128713,56.8910891089109,101,0,0,1,0,0,0,0,0,0,0,0,0
1134,38.8108108108108,-36.3513513513514,64.7837837837838,74,0,0,0,1,0,0,0,0,0,0,0,0
1135,-10.3888888888889,-61.3055555555556,67.5833333333333,72,0,0,1,0,0,0,0,0,0,0,0,0
1136,9.94594594594595,-40.8648648648649,8.54054054054054,37,0,0,0,1,0,0,0,0,0,0,0,0
1137,65.9277108433735,-28.433734939759,23.9277108433735,83,0,0,0,1,0,0,0,0,0,0,0,0
1138,-56.1971830985916,-42.3098591549296,49.1549295774648,71,0,0,1,0,0,0,0,0,0,0,0,0
1139,12.5945945945946,-52.1351351351351,32.0810810810811,74,0,0,0,1,0,0,0,0,0,0,0,0
1140,18.5434782608696,-65.6086956521739,46.1304347826087,92,0,0,0,1,0,0,0,0,0,0,0,0
1141,18.2736842105263,-52.6105263157895,62.8421052631579,95,0,0,0,1,0,0,0,0,0,0,0,0
1142,5.56410256410256,-36.5897435897436,48.5384615384615,78,0,0,0.038461538461539,0.961538461538462,0,0,0,0,0,0,0,0
1143,-52.9090909090909,-55.2045454545455,29.1363636363636,88,0,0,1,0,0,0,0,0,0,0,0,0
1144,26.3414634146341,-78.8780487804878,39.609756097561,41,0,0,0,1,0,0,0,0,0,0,0,0
1145,-40.3157894736842,-16.1578947368421,20.1052631578947,38,0,0,1,0,0,0,0,0,0,0,0,0
1146,43.9550561797753,-63.3483146067416,35.8651685393258,89,0,0,0,1,0,0,0,0,0,0,0,0
1147,-56.741935483871,-32,22.6129032258064,62,0,0,1,0,0,0,0,0,0,0,0,0
1148,-11.7894736842105,-41.6052631578947,57.2894736842105,76,0,0,1,0,0,0,0,0,0,0,0,0
1149,33.0731707317073,-62.9268292682927,26.9756097560976,41,0,0,0,1,0,0,0,0,0,0,0,0
1150,-44.3461538461539,-53.4423076923077,46.9807692307692,104,0,0,1,0,0,0,0,0,0,0,0,0
1151,-5.05376344086022,-47.4623655913979,38.3440860215054,93,0,0,1,0,0,0,0,0,0,0,0,0
1152,-40.2978723404255,-28.3829787234043,21.7021276595745,47,0,0,1,0,0,0,0,0,0,0,0,0
1153,56.7441860465116,-44.6511627906977,49.1860465116279,86,0,0,0,1,0,0,0,0,0,0,0,0
1154,36.64,-53.48,62.36,100,0,0,0,1,0,0,0,0,0,0,0,0
1155,-22.5526315789474,-66.7105263157895,42.2631578947368,76,0,0,1,0,0,0,0,0,0,0,0,0
1156,30.6875,-74.3125,20.1875,32,0,0,0,1,0,0,0,0,0,0,0,0
1157,63.2162162162162,-21.9459459459459,39.027027027027,74,0,0,0,1,0,0,0,0,0,0,0,0
1158,3.55140186915888,-45.4579439252336,44.6168224299065,107,0,0,0.214953271028037,0.785046728971963,0,0,0,0,0,0,0,0
1159,-1.76595744680851,-57.2553191489362,35.4893617021277,94,0,0,0.840425531914894,0.159574468085106,0,0,0,0,0,0,0,0
1160,-63.5416666666667,-21,31.1666666666667,48,0,0,1,0,0,0,0,0,0,0,0,0
1161,-25.7959183673469,-56.4081632653061,35.469387755102,49,0,0,1,0,0,0,0,0,0,0,0,0
1162,10.3414634146341,-50.9756097560976,2.09756097560976,41,0,0,0,1,0,0,0,0,0,0,0,0
1163,22.8846153846154,-79.0384615384615,46.3846153846154,52,0,0,0,1,0,0,0,0,0,0,0,0
1164,-4.08510638297872,-39.4468085106383,60.1276595744681,47,0,0,1,0,0,0,0,0,0,0,0,0
1165,34.3738317757009,-56.3177570093458,45.3084112149533,107,0,0,0,1,0,0,0,0,0,0,0,0
1166,48.1052631578947,-28.8631578947368,50.8842105263158,95,0,0,0,1,0,0,0,0,0,0,0,0
1167,25.6666666666667,-56.6666666666667,8.16666666666667,36,0,0,0,1,0,0,0,0,0,0,0,0
1168,12.5813953488372,-53.0232558139535,54.6046511627907,86,0,0,0,1,0,0,0,0,0,0,0,0
1169,-27.6315789473684,-63.8947368421053,28.6315789473684,38,0,0,1,0,0,0,0,0,0,0,0,0
1170,-54.3888888888889,-29.6111111111111,40.1111111111111,72,0,0,1,0,0,0,0,0,0,0,0,0
1171,65.3333333333333,-21.7142857142857,31.2698412698413,63,0,0,0,1,0,0,0,0,0,0,0,0
1172,-1.67391304347826,-58.1521739130435,19.6304347826087,92,0,0,0.826086956521739,0.173913043478261,0,0,0,0,0,0,0,0
1173,29.8901098901099,-41.2967032967033,62.2637362637363,91,0,0,0,1,0,0,0,0,0,0,0,0
1174,-9.89189189189189,-79.2432432432432,52,37,0,0,1,0,0,0,0,0,0,0,0,0
1175,57.0967741935484,-11.741935483871,15.5161290322581,62,0,0,0,1,0,0,0,0,0,0,0,0
1176,-22.3225806451613,-47.6559139784946,64.236559139785,93,0,0,1,0,0,0,0,0,0,0,0,0
1177,-15.9302325581395,-55,66.9069767441861,86,0,0,1,0,0,0,0,0,0,0,0,0
1178,8.50704225352113,-53.7183098591549,61.2112676056338,71,0,0,0,1,0,0,0,0,0,0,0,0
1179,-37,-54.4594594594595,61.2702702702703,74,0,0,1,0,0,0,0,0,0,0,0,0
1180,5.25217391304348,-59.9304347826087,29.3739130434783,115,0,0,0.069565217391304,0.930434782608696,0,0,0,0,0,0,0,0
1181,-55.7142857142857,-50.1818181818182,44.6233766233766,77,0,0,1,0,0,0,0,0,0,0,0,0
1182,35.8021978021978,-62.3736263736264,39.3626373626374,91,0,0,0,1,0,0,0,0,0,0,0,0
1183,32.8333333333333,-34.9166666666667,69.9166666666667,48,0,0,0,1,0,0,0,0,0,0,0,0
1184,-50.8076923076923,-31.4615384615385,15.9615384615385,52,0,0,1,0,0,0,0,0,0,0,0,0
1185,-5.74358974358974,-55,60.9487179487179,78,0,0,1,0,0,0,0,0,0,0,0,0
1186,-38.6875,-29.25,67.25,32,0,0,1,0,0,0,0,0,0,0,0,0
1187,-12.4848484848485,-41.2424242424242,38.5151515151515,66,0,0,1,0,0,0,0,0,0,0,0,0
1188,0.112359550561798,-65.8426966292135,41.1685393258427,89,0,0,0.606741573033708,0.393258426966292,0,0,0,0,0,0,0,0
1189,1.72602739726027,-58.4931506849315,55.3972602739726,73,0,0,0.410958904109589,0.589041095890411,0,0,0,0,0,0,0,0
1190,-7.45454545454545,-64.8311688311688,35.9480519480519,77,0,0,1,0,0,0,0,0,0,0,0,0
1191,-55.875,-56.5625,16.0625,32,0,0,1,0,0,0,0,0,0,0,0,0
1192,15.1702127659574,-60.9574468085106,59.3829787234043,94,0,0,0,1,0,0,0,0,0,0,0,0
1193,-50.0759493670886,-35.6708860759494,47.7215189873418,79,0,0,1,0,0,0,0,0,0,0,0,0
1194,45.7674418604651,-26.2790697674419,62.8372093023256,43,0,0,0,1,0,0,0,0,0,0,0,0
1195,50.9666666666667,-31.8666666666667,24.8333333333333,60,0,0,0,1,0,0,0,0,0,0,0,0
1196,33.2835820895522,-74.865671641791,34.865671641791,67,0,0,0,1,0,0,0,0,0,0,0,0
1197,-39.6883116883117,-57.6623376623377,36.4935064935065,77,0,0,1,0,0,0,0,0,0,0,0,0
1198,-21.5421686746988,-69.3734939759036,59.1566265060241,83,0,0,1,0,0,0,0,0,0,0,0,0
1199,-41,-31.6818181818182,15.7272727272727,44,0,0,1,0,0,0,0,0,0,0,0,0
1200,61.3164556962025,-37.3164556962025,44.0253164556962,79,0,0,0,1,0,0,0,0,0,0,0,0
1201,31.7849462365591,-69.9139784946236,42.4516129032258,93,0,0,0,1,0,0,0,0,0,0,0,0
1202,-34.974358974359,-53.8974358974359,45.2051282051282,78,0,0,1,0,0,0,0,0,0,0,0,0
1203,-50.8611111111111,-38.1388888888889,55.3888888888889,72,0,0,1,0,0,0,0,0,0,0,0,0
1204,37.5438596491228,-44.1052631578947,56.2280701754386,114,0,0,0,1,0,0,0,0,0,0,0,0
1205,-43.0505050505051,-40.4646464646465,51.7171717171717,99,0,0,1,0,0,0,0,0,0,0,0,0
1206,-45.7931034482759,-63.4022988505747,34.4137931034483,87,0,0,1,0,0,0,0,0,0,0,0,0
1207,-55.6338028169014,-61.943661971831,33.2394366197183,71,0,0,1,0,0,0,0,0,0,0,0,0
1208,50.0674157303371,-56.3595505617978,34.9887640449438,89,0,0,0,1,0,0,0,0,0,0,0,0
1209,-30.1111111111111,-60.7111111111111,41.6888888888889,90,0,0,1,0,0,0,0,0,0,0,0,0
1210,58.7941176470588,-21.1470588235294,25.2058823529412,68,0,0,0,1,0,0,0,0,0,0,0,0
1211,-32.9032258064516,-41.3870967741936,69.0322580645161,62,0,0,1,0,0,0,0,0,0,0,0,0
1212,3.90697674418605,-49.5813953488372,53.6976744186047,86,0,0,0.093023255813954,0.906976744186046,0,0,0,0,0,0,0,0
1213,2.32098765432099,-28.0740740740741,43.7037037037037,81,0,0,0.283950617283951,0.716049382716049,0,0,0,0,0,0,0,0
1214,61.7977528089888,-42.9887640449438,30.5842696629213,89,0,0,0,1,0,0,0,0,0,0,0,0
1215,28.463768115942,-47.9130434782609,46.2028985507246,69,0,0,0,1,0,0,0,0,0,0,0,0
1216,-47.7611940298508,-48.4776119402985,29.0149253731343,67,0,0,1,0,0,0,0,0,0,0,0,0
1217,-38.5714285714286,-61.1428571428572,56.3376623376623,77,0,0,1,0,0,0,0,0,0,0,0,0
1218,-50.1194029850746,-59.5223880597015,20.6865671641791,67,0,0,1,0,0,0,0,0,0,0,0,0
1219,56.7572815533981,-60.1747572815534,28.1165048543689,103,0,0,0,1,0,0,0,0,0,0,0,0
1220,56.32,-51.0133333333333,18.32,75,0,0,0,1,0,0,0,0,0,0,0,0
1221,-50.7017543859649,-26.5614035087719,47.0877192982456,57,0,0,1,0,0,0,0,0,0,0,0,0
1222,42.7079646017699,-37.7345132743363,49.2212389380531,113,0,0,0,1,0,0,0,0,0,0,0,0
1223,-21.8214285714286,-61.25,36.0714285714286,56,0,0,1,0,0,0,0,0,0,0,0,0
1224,64.8125,-32.6875,34.3333333333333,96,0,0,0,1,0,0,0,0,0,0,0,0
1225,-7.85185185185185,-32.9382716049383,42,81,0,0,1,0,0,0,0,0,0,0,0,0
1226,-13.6571428571429,-74.2857142857143,57.0857142857143,70,0,0,1,0,0,0,0,0,0,0,0,0
1227,12.5964912280702,-57.6842105263158,11.6842105263158,57,0,0,0,1,0,0,0,0,0,0,0,0
1228,-0.967741935483871,-37.3118279569892,40.8817204301075,93,0,0,0.774193548387097,0.225806451612903,0,0,0,0,0,0,0,0
1229,-26.4324324324324,-59.1351351351351,8.21621621621622,37,0,0,1,0,0,0,0,0,0,0,0,0
1230,48.0392156862745,-39.3333333333333,20.5098039215686,51,0,0,0,1,0,0,0,0,0,0,0,0
1231,45.6,-22.8363636363636,43.5636363636364,55,0,0,0,1,0,0,0,0,0,0,0,0
1232,29.5454545454545,-62.5,62.0454545454546,88,0,0,0,1,0,0,0,0,0,0,0,0
1233,-38.6976744186046,-31.7674418604651,40.4186046511628,43,0,0,1,0,0,0,0,0,0,0,0,0
1234,13.6901408450704,-58.8450704225352,48.1408450704225,71,0,0,0,1,0,0,0,0,0,0,0,0
1235,-44.8979591836735,-14.8163265306122,14.4897959183673,49,0,0,1,0,0,0,0,0,0,0,0,0
1236,52.7959183673469,-47.8367346938776,39.0408163265306,98,0,0,0,1,0,0,0,0,0,0,0,0
1237,-27.1641791044776,-95.5522388059702,10.0597014925373,67,0,0,0,0,1,0,0,0,0,0,0,0
1238,44.8333333333333,-82.3,-6.96666666666667,60,0,0,0,0,0,1,0,0,0,0,0,0
1239,-4.3956043956044,-86.4835164835165,-4.54945054945055,91,0,0,0,0,1,0,0,0,0,0,0,0
1240,-25.6781609195402,-75.7931034482759,-8.89655172413793,87,0,0,0,0,1,0,0,0,0,0,0,0
1241,14.6060606060606,-82.6060606060606,46,33,0,0,0,0,0,1,0,0,0,0,0,0
1242,25.265306122449,-44.6530612244898,-8.08163265306122,49,0,0,0,0,0,1,0,0,0,0,0,0
1243,-32.7462686567164,-91.9701492537314,-12.3283582089552,67,0,0,0,0,1,0,0,0,0,0,0,0
1244,-55.945945945946,-56.9189189189189,8.16216216216216,37,0,0,0,0,1,0,0,0,0,0,0,0
1245,54.9375,-68.25,-4.0625,32,0,0,0,0,0,1,0,0,0,0,0,0
1246,-17.016393442623,-70.8852459016394,-13.5737704918033,61,0,0,0,0,1,0,0,0,0,0,0,0
1247,15.4074074074074,-74.6296296296296,26.1111111111111,54,0,0,0,0,0,1,0,0,0,0,0,0
1248,2.35616438356164,-84.3561643835617,-8.73972602739726,73,0,0,0,0,0.273972602739726,0.726027397260274,0,0,0,0,0,0
1249,-32.1951219512195,-81.1219512195122,43.219512195122,41,0,0,0,0,1,0,0,0,0,0,0,0
1250,9.26984126984127,-65.0793650793651,11.5873015873016,63,0,0,0,0,0,1,0,0,0,0,0,0
1251,19.7297297297297,-59.3513513513514,-7.2972972972973,74,0,0,0,0,0,1,0,0,0,0,0,0
1252,-26.44,-67.92,23.6,50,0,0,0,0,1,0,0,0,0,0,0,0
1253,-56.76,-65.96,8.12,50,0,0,0,0,1,0,0,0,0,0,0,0
1254,-17.1304347826087,-40.8695652173913,-12.7826086956522,23,0,0,0,0,1,0,0,0,0,0,0,0
1255,15.536231884058,-99.4492753623188,4.17391304347826,69,0,0,0,0,0,1,0,0,0,0,0,0
1256,-15.0943396226415,-63.9245283018868,26.7169811320755,53,0,0,0,0,1,0,0,0,0,0,0,0
1257,28.90625,-80.625,26.8125,64,0,0,0,0,0,1,0,0,0,0,0,0
1258,20.9818181818182,-70.4727272727273,3.85454545454545,55,0,0,0,0,0,1,0,0,0,0,0,0
1259,-8.69387755102041,-83.6326530612245,44.3265306122449,49,0,0,0,0,1,0,0,0,0,0,0,0
1260,37.7777777777778,-87.1111111111111,-15.047619047619,63,0,0,0,0,0,1,0,0,0,0,0,0
1261,-25.5,-52.55,-9.9,40,0,0,0,0,1,0,0,0,0,0,0,0
1262,-39.5,-58.4444444444444,15.0555555555556,36,0,0,0,0,1,0,0,0,0,0,0,0
1263,-18.2727272727273,-66.6363636363636,9.68181818181818,44,0,0,0,0,1,0,0,0,0,0,0,0
1264,-44.9565217391304,-62.7391304347826,-8.52173913043478,46,0,0,0,0,1,0,0,0,0,0,0,0
1265,36.8292682926829,-80.4390243902439,-20.1951219512195,41,0,0,0,0,0,1,0,0,0,0,0,0
1266,-41.2244897959184,-74.6530612244898,26.9795918367347,49,0,0,0,0,1,0,0,0,0,0,0,0
1267,-16.6785714285714,-53.2857142857143,-9.35714285714286,56,0,0,0,0,1,0,0,0,0,0,0,0
1268,32.7272727272727,-80.7636363636364,20,55,0,0,0,0,0,1,0,0,0,0,0,0
1269,24.8695652173913,-80.1739130434783,-19.2608695652174,46,0,0,0,0,0,1,0,0,0,0,0,0
1270,-2.75862068965517,-99.2068965517241,9.58620689655172,58,0,0,0,0,1,0,0,0,0,0,0,0
1271,38.7547169811321,-66.7924528301887,-9.88679245283019,53,0,0,0,0,0,1,0,0,0,0,0,0
1272,21.6595744680851,-58.4255319148936,1.36170212765957,47,0,0,0,0,0,1,0,0,0,0,0,0
1273,-11.475,-73.75,30.8,80,0,0,0,0,1,0,0,0,0,0,0,0
1274,49.8095238095238,-63.952380952381,-2,42,0,0,0,0,0,1,0,0,0,0,0,0
1275,-16.089552238806,-62.2686567164179,-9.37313432835821,67,0,0,0,0,1,0,0,0,0,0,0,0
1276,-50.9056603773585,-69.7735849056604,-9.32075471698113,53,0,0,0,0,1,0,0,0,0,0,0,0
1277,17.0731707317073,-43.3658536585366,-8.39024390243903,41,0,0,0,0,0,1,0,0,0,0,0,0
1278,15,-87,-19.7391304347826,46,0,0,0,0,0,1,0,0,0,0,0,0
1279,-15.3650793650794,-102.730158730159,1.84126984126984,63,0,0,0,0,1,0,0,0,0,0,0,0
1280,28.1785714285714,-96.8928571428571,-0.821428571428571,56,0,0,0,0,0,1,0,0,0,0,0,0
1281,-38.9268292682927,-63.5121951219512,20.0487804878049,41,0,0,0,0,1,0,0,0,0,0,0,0
1282,24.7317073170732,-86.0975609756098,39.0243902439024,41,0,0,0,0,0,1,0,0,0,0,0,0
1283,20.64,-63.12,16.8,25,0,0,0,0,0,1,0,0,0,0,0,0
1284,45.1555555555556,-75.6444444444445,9.6,45,0,0,0,0,0,1,0,0,0,0,0,0
1285,-14.9677419354839,-69.258064516129,16.3225806451613,62,0,0,0,0,1,0,0,0,0,0,0,0
1286,-38.8666666666667,-85.9,21.0666666666667,60,0,0,0,0,1,0,0,0,0,0,0,0
1287,-26.7,-87.3,30.3333333333333,60,0,0,0,0,1,0,0,0,0,0,0,0
1288,-11.5588235294118,-87.1176470588235,-20.6764705882353,68,0,0,0,0,1,0,0,0,0,0,0,0
1289,19.6521739130435,-98.3768115942029,12.3478260869565,69,0,0,0,0,0,1,0,0,0,0,0,0
1290,5.67164179104478,-70.7462686567164,17.5522388059701,67,0,0,0,0,0,1,0,0,0,0,0,0
1291,-42.9459459459459,-71.7837837837838,-7.81081081081081,74,0,0,0,0,1,0,0,0,0,0,0,0
1292,23.8688524590164,-82.2295081967213,32.9508196721311,61,0,0,0,0,0,1,0,0,0,0,0,0
1293,-40.4927536231884,-86.9275362318841,12.5507246376812,69,0,0,0,0,1,0,0,0,0,0,0,0
1294,-14.6229508196721,-56.2950819672131,-3.21311475409836,61,0,0,0,0,1,0,0,0,0,0,0,0
1295,-2.86363636363636,-80.7272727272727,41.3636363636364,44,0,0,0,0,1,0,0,0,0,0,0,0
1296,55.2093023255814,-66.2790697674419,2.23255813953488,43,0,0,0,0,0,1,0,0,0,0,0,0
1297,-19.4430379746835,-73.6708860759494,23.2658227848101,79,0,0,0,0,1,0,0,0,0,0,0,0
1298,25.90625,-72.625,-15.3125,64,0,0,0,0,0,1,0,0,0,0,0,0
1299,-4.45714285714286,-91.6,29.8285714285714,70,0,0,0,0,1,0,0,0,0,0,0,0
1300,-14,-97.2903225806452,20.4838709677419,62,0,0,0,0,1,0,0,0,0,0,0,0
1301,-48.0666666666667,-56.7666666666667,2.43333333333333,60,0,0,0,0,1,0,0,0,0,0,0,0
1302,26.2258064516129,-52.6451612903226,-6.45161290322581,62,0,0,0,0,0,1,0,0,0,0,0,0
1303,-20.271186440678,-75.0847457627119,8.71186440677966,59,0,0,0,0,1,0,0,0,0,0,0,0
1304,9.8421052631579,-86.2105263157895,42.3684210526316,38,0,0,0,0,0,1,0,0,0,0,0,0
1305,-31.4626865671642,-71.7313432835821,-15.8805970149254,67,0,0,0,0,1,0,0,0,0,0,0,0
1306,-43.1923076923077,-56.8846153846154,8.88461538461539,52,0,0,0,0,1,0,0,0,0,0,0,0
1307,10.8275862068966,-99.4827586206896,12.0344827586207,58,0,0,0,0,0,1,0,0,0,0,0,0
1308,-15.4666666666667,-72.3,39,60,0,0,0,0,1,0,0,0,0,0,0,0
1309,-12.5416666666667,-99.2916666666667,-15.0833333333333,48,0,0,0,0,1,0,0,0,0,0,0,0
1310,43.7391304347826,-74.0869565217391,-14.4782608695652,46,0,0,0,0,0,1,0,0,0,0,0,0
1311,19.8918918918919,-69.1891891891892,20.7027027027027,37,0,0,0,0,0,1,0,0,0,0,0,0
1312,-42.8571428571429,-72.1818181818182,11.5844155844156,77,0,0,0,0,1,0,0,0,0,0,0,0
1313,10.7407407407407,-59,-3.55555555555556,54,0,0,0,0,0,1,0,0,0,0,0,0
1314,-29.2413793103448,-83.2068965517241,37.3103448275862,58,0,0,0,0,1,0,0,0,0,0,0,0
1315,20.5671641791045,-78.6865671641791,1.43283582089552,67,0,0,0,0,0,1,0,0,0,0,0,0
1316,-21.1162790697674,-45.4883720930233,-8.27906976744186,43,0,0,0,0,1,0,0,0,0,0,0,0
1317,51,-69.4,6.8,60,0,0,0,0,0,1,0,0,0,0,0,0
1318,-10.5769230769231,-65.1923076923077,-3.53846153846154,52,0,0,0,0,1,0,0,0,0,0,0,0
1319,8.03703703703704,-76.5555555555556,33.8518518518519,54,0,0,0,0,0,1,0,0,0,0,0,0
1320,33.2923076923077,-78.4615384615385,2.43076923076923,65,0,0,0,0,0,1,0,0,0,0,0,0
1321,-50.1639344262295,-75.4426229508197,-4.32786885245902,61,0,0,0,0,1,0,0,0,0,0,0,0
1322,28.1882352941176,-84.164705882353,9.62352941176471,85,0,0,0,0,0,1,0,0,0,0,0,0
1323,-42.1470588235294,-87.3529411764706,1.38235294117647,68,0,0,0,0,1,0,0,0,0,0,0,0
1324,21.5161290322581,-66.0322580645161,-13.1290322580645,62,0,0,0,0,0,1,0,0,0,0,0,0
